Month,Customer ID,Customer,Tier,Industry,Service Type,Tickets,Resolved Tickets,Tickets With Outcome,Breached Tickets,SLA Compliance Pct,P50 Resolution Hours,Avg Target Utilisation
2025-09-01,CUST-040,Tundra Fabrication,Gold,Manufacturing,Managed Cloud,18,18,18,2,88.89,17.62,0.586
2025-09-01,CUST-040,Tundra Fabrication,Gold,Manufacturing,Business Voice (SIP),57,57,57,7,87.72,19.8,0.546
2025-09-01,CUST-040,Tundra Fabrication,Gold,Manufacturing,Managed Security,17,17,17,2,88.24,4.73,0.418
2025-09-01,CUST-040,Tundra Fabrication,Gold,Manufacturing,Dedicated Internet,67,67,67,9,86.57,19.14,0.57
2025-09-01,CUST-040,Tundra Fabrication,Gold,Manufacturing,MPLS WAN,2,2,2,0,100.0,37.03,0.771
2025-09-01,CUST-040,Tundra Fabrication,Gold,Manufacturing,SD-WAN,25,25,25,4,84.0,21.22,0.453
2025-10-01,CUST-001,Lakeview Health Network,Silver,Healthcare,Managed Security,4,4,4,0,100.0,19.77,0.319
2025-10-01,CUST-001,Lakeview Health Network,Silver,Healthcare,Managed Cloud,8,8,8,0,100.0,11.14,0.318
2025-10-01,CUST-001,Lakeview Health Network,Silver,Healthcare,Business Voice (SIP),13,13,13,1,92.31,30.27,0.594
2025-10-01,CUST-001,Lakeview Health Network,Silver,Healthcare,Dedicated Internet,31,31,31,2,93.55,16.4,0.403
2025-10-01,CUST-001,Lakeview Health Network,Silver,Healthcare,MPLS WAN,14,14,14,0,100.0,19.82,0.362
2025-10-01,CUST-001,Lakeview Health Network,Silver,Healthcare,SD-WAN,5,5,5,0,100.0,26.03,0.38
2025-10-01,CUST-002,Westgate Care Group,Silver,Healthcare,Dedicated Internet,6,6,6,2,66.67,31.99,0.764
2025-10-01,CUST-002,Westgate Care Group,Silver,Healthcare,Managed Cloud,21,21,21,1,95.24,24.3,0.513
2025-10-01,CUST-002,Westgate Care Group,Silver,Healthcare,MPLS WAN,3,3,3,0,100.0,27.26,0.345
2025-10-01,CUST-002,Westgate Care Group,Silver,Healthcare,SD-WAN,7,7,7,0,100.0,44.83,0.651
2025-10-01,CUST-002,Westgate Care Group,Silver,Healthcare,Business Voice (SIP),6,6,6,0,100.0,36.36,0.53
2025-10-01,CUST-002,Westgate Care Group,Silver,Healthcare,Managed Security,1,1,1,0,100.0,6.46,0.09
2025-10-01,CUST-003,Juniper Polytechnic,Platinum,Education,MPLS WAN,42,42,42,10,76.19,8.7,1.054
2025-10-01,CUST-003,Juniper Polytechnic,Platinum,Education,Managed Security,50,50,50,7,86.0,8.43,0.645
2025-10-01,CUST-003,Juniper Polytechnic,Platinum,Education,Managed Cloud,43,43,43,10,76.74,15.03,0.777
2025-10-01,CUST-003,Juniper Polytechnic,Platinum,Education,Dedicated Internet,147,147,147,23,84.35,14.89,0.629
2025-10-01,CUST-003,Juniper Polytechnic,Platinum,Education,SD-WAN,123,123,123,35,71.54,14.6,0.831
2025-10-01,CUST-003,Juniper Polytechnic,Platinum,Education,Business Voice (SIP),86,86,86,19,77.91,15.84,0.892
2025-10-01,CUST-004,Heritage College,Bronze,Education,Managed Security,6,6,6,0,100.0,43.86,0.557
2025-10-01,CUST-004,Heritage College,Bronze,Education,Managed Cloud,13,13,13,2,84.62,39.17,0.717
2025-10-01,CUST-004,Heritage College,Bronze,Education,Dedicated Internet,28,28,28,9,67.86,70.52,0.869
2025-10-01,CUST-004,Heritage College,Bronze,Education,SD-WAN,36,36,36,9,75.0,53.77,0.817
2025-10-01,CUST-004,Heritage College,Bronze,Education,MPLS WAN,7,7,7,1,85.71,24.16,0.523
2025-10-01,CUST-005,Bluewater Health Network,Silver,Healthcare,SD-WAN,23,23,23,2,91.3,18.92,0.596
2025-10-01,CUST-005,Bluewater Health Network,Silver,Healthcare,Business Voice (SIP),24,24,24,6,75.0,36.4,0.636
2025-10-01,CUST-005,Bluewater Health Network,Silver,Healthcare,Dedicated Internet,7,7,7,0,100.0,24.61,0.36
2025-10-01,CUST-005,Bluewater Health Network,Silver,Healthcare,Managed Security,21,21,21,0,100.0,15.66,0.329
2025-10-01,CUST-006,Northshore Utilities,Silver,Public Sector,MPLS WAN,6,6,6,1,83.33,37.42,0.54
2025-10-01,CUST-006,Northshore Utilities,Silver,Public Sector,Dedicated Internet,37,37,37,5,86.49,28.92,0.544
2025-10-01,CUST-006,Northshore Utilities,Silver,Public Sector,Managed Security,6,6,6,0,100.0,14.12,0.196
2025-10-01,CUST-006,Northshore Utilities,Silver,Public Sector,SD-WAN,37,37,37,8,78.38,42.44,0.794
2025-10-01,CUST-006,Northshore Utilities,Silver,Public Sector,Business Voice (SIP),54,54,54,5,90.74,21.82,0.497
2025-10-01,CUST-007,Ashford Renewables,Bronze,Energy,SD-WAN,19,19,19,4,78.95,58.97,0.69
2025-10-01,CUST-007,Ashford Renewables,Bronze,Energy,Managed Security,17,17,17,3,82.35,38.95,0.64
2025-10-01,CUST-007,Ashford Renewables,Bronze,Energy,Business Voice (SIP),8,8,8,1,87.5,72.91,0.608
2025-10-01,CUST-007,Ashford Renewables,Bronze,Energy,Dedicated Internet,11,11,11,1,90.91,31.15,0.446
2025-10-01,CUST-007,Ashford Renewables,Bronze,Energy,Managed Cloud,12,12,12,2,83.33,79.68,0.664
2025-10-01,CUST-008,Maple College,Gold,Education,Managed Cloud,26,26,26,1,96.15,22.13,0.387
2025-10-01,CUST-008,Maple College,Gold,Education,SD-WAN,53,53,53,6,88.68,13.32,0.559
2025-10-01,CUST-008,Maple College,Gold,Education,Business Voice (SIP),28,28,28,3,89.29,17.42,0.501
2025-10-01,CUST-008,Maple College,Gold,Education,Managed Security,9,9,9,0,100.0,4.83,0.34
2025-10-01,CUST-008,Maple College,Gold,Education,Dedicated Internet,57,57,57,2,96.49,20.37,0.484
2025-10-01,CUST-008,Maple College,Gold,Education,MPLS WAN,28,28,28,6,78.57,23.61,0.687
2025-10-01,CUST-009,Dominion Outfitters,Silver,Retail,Managed Security,10,10,10,0,100.0,27.25,0.355
2025-10-01,CUST-009,Dominion Outfitters,Silver,Retail,Dedicated Internet,14,14,14,1,92.86,23.16,0.433
2025-10-01,CUST-009,Dominion Outfitters,Silver,Retail,Managed Cloud,8,8,8,0,100.0,26.46,0.343
2025-10-01,CUST-009,Dominion Outfitters,Silver,Retail,MPLS WAN,4,4,4,0,100.0,23.5,0.366
2025-10-01,CUST-009,Dominion Outfitters,Silver,Retail,Business Voice (SIP),40,40,40,4,90.0,35.3,0.508
2025-10-01,CUST-009,Dominion Outfitters,Silver,Retail,SD-WAN,13,13,13,2,84.62,18.17,0.559
2025-10-01,CUST-010,Lighthouse Manufacturing,Gold,Manufacturing,Dedicated Internet,35,35,35,3,91.43,18.71,0.464
2025-10-01,CUST-010,Lighthouse Manufacturing,Gold,Manufacturing,MPLS WAN,51,51,51,3,94.12,20.79,0.44
2025-10-01,CUST-010,Lighthouse Manufacturing,Gold,Manufacturing,Managed Cloud,25,25,25,2,92.0,16.98,0.401
2025-10-01,CUST-010,Lighthouse Manufacturing,Gold,Manufacturing,Managed Security,11,11,11,1,90.91,14.66,0.662
2025-10-01,CUST-010,Lighthouse Manufacturing,Gold,Manufacturing,Business Voice (SIP),45,45,45,7,84.44,19.61,0.525
2025-10-01,CUST-010,Lighthouse Manufacturing,Gold,Manufacturing,SD-WAN,78,78,78,15,80.77,20.8,0.593
2025-10-01,CUST-011,Prairie Health Network,Silver,Healthcare,MPLS WAN,11,11,11,2,81.82,40.57,0.792
2025-10-01,CUST-011,Prairie Health Network,Silver,Healthcare,Business Voice (SIP),15,15,15,0,100.0,18.86,0.389
2025-10-01,CUST-011,Prairie Health Network,Silver,Healthcare,Managed Security,9,9,9,0,100.0,17.13,0.283
2025-10-01,CUST-011,Prairie Health Network,Silver,Healthcare,Dedicated Internet,59,59,59,10,83.05,36.06,0.599
2025-10-01,CUST-011,Prairie Health Network,Silver,Healthcare,SD-WAN,50,50,50,8,84.0,36.12,0.621
2025-10-01,CUST-011,Prairie Health Network,Silver,Healthcare,Managed Cloud,13,13,13,0,100.0,22.56,0.348
2025-10-01,CUST-012,Pioneer Freight Lines,Silver,Logistics,Managed Cloud,11,11,11,0,100.0,38.71,0.438
2025-10-01,CUST-012,Pioneer Freight Lines,Silver,Logistics,Business Voice (SIP),72,72,72,14,80.56,31.6,0.667
2025-10-01,CUST-012,Pioneer Freight Lines,Silver,Logistics,SD-WAN,105,105,105,31,70.48,45.29,0.88
2025-10-01,CUST-012,Pioneer Freight Lines,Silver,Logistics,Managed Security,12,12,12,2,83.33,21.5,0.46
2025-10-01,CUST-012,Pioneer Freight Lines,Silver,Logistics,Dedicated Internet,31,31,31,8,74.19,50.54,0.871
2025-10-01,CUST-013,Nordic School Board,Gold,Public Sector,Managed Security,26,26,26,4,84.62,17.06,0.802
2025-10-01,CUST-013,Nordic School Board,Gold,Public Sector,MPLS WAN,19,19,19,1,94.74,22.7,0.807
2025-10-01,CUST-013,Nordic School Board,Gold,Public Sector,Business Voice (SIP),29,29,29,4,86.21,23.57,0.597
2025-10-01,CUST-013,Nordic School Board,Gold,Public Sector,Dedicated Internet,33,33,33,1,96.97,16.24,0.42
2025-10-01,CUST-013,Nordic School Board,Gold,Public Sector,Managed Cloud,49,49,49,4,91.84,13.68,0.459
2025-10-01,CUST-013,Nordic School Board,Gold,Public Sector,SD-WAN,52,52,52,11,78.85,25.6,0.759
2025-10-01,CUST-014,Riverbend Polytechnic,Platinum,Education,Dedicated Internet,65,65,65,10,84.62,11.57,0.684
2025-10-01,CUST-014,Riverbend Polytechnic,Platinum,Education,Business Voice (SIP),119,119,119,16,86.55,15.97,0.592
2025-10-01,CUST-014,Riverbend Polytechnic,Platinum,Education,Managed Cloud,51,51,51,3,94.12,7.36,0.478
2025-10-01,CUST-014,Riverbend Polytechnic,Platinum,Education,Managed Security,24,24,24,3,87.5,12.94,0.5
2025-10-01,CUST-014,Riverbend Polytechnic,Platinum,Education,MPLS WAN,34,34,34,4,88.24,12.71,0.662
2025-10-01,CUST-014,Riverbend Polytechnic,Platinum,Education,SD-WAN,156,156,156,33,78.85,12.71,0.698
2025-10-01,CUST-015,Aurora Pharmacies,Platinum,Healthcare,Dedicated Internet,114,114,114,9,92.11,11.08,0.582
2025-10-01,CUST-015,Aurora Pharmacies,Platinum,Healthcare,SD-WAN,132,132,132,21,84.09,9.96,0.609
2025-10-01,CUST-015,Aurora Pharmacies,Platinum,Healthcare,Managed Security,25,25,25,5,80.0,11.68,0.665
2025-10-01,CUST-015,Aurora Pharmacies,Platinum,Healthcare,Managed Cloud,54,54,54,3,94.44,9.08,0.405
2025-10-01,CUST-015,Aurora Pharmacies,Platinum,Healthcare,Business Voice (SIP),99,99,99,7,92.93,9.88,0.487
2025-10-01,CUST-016,Redwood Learning Trust,Silver,Education,Dedicated Internet,43,43,43,2,95.35,21.02,0.371
2025-10-01,CUST-016,Redwood Learning Trust,Silver,Education,Managed Security,6,6,6,0,100.0,12.11,0.224
2025-10-01,CUST-016,Redwood Learning Trust,Silver,Education,Business Voice (SIP),14,14,14,1,92.86,36.39,0.5
2025-10-01,CUST-016,Redwood Learning Trust,Silver,Education,MPLS WAN,5,5,5,1,80.0,27.68,0.572
2025-10-01,CUST-016,Redwood Learning Trust,Silver,Education,Managed Cloud,26,26,26,0,100.0,17.59,0.344
2025-10-01,CUST-016,Redwood Learning Trust,Silver,Education,SD-WAN,53,53,53,4,92.45,28.4,0.464
2025-10-01,CUST-017,Coastal Energy,Gold,Energy,MPLS WAN,22,22,22,4,81.82,33.21,0.629
2025-10-01,CUST-017,Coastal Energy,Gold,Energy,Business Voice (SIP),60,60,60,8,86.67,27.94,0.575
2025-10-01,CUST-017,Coastal Energy,Gold,Energy,Managed Cloud,13,13,13,0,100.0,10.13,0.311
2025-10-01,CUST-017,Coastal Energy,Gold,Energy,Dedicated Internet,63,63,63,10,84.13,19.27,0.65
2025-10-01,CUST-017,Coastal Energy,Gold,Energy,SD-WAN,47,47,47,6,87.23,25.64,0.591
2025-10-01,CUST-017,Coastal Energy,Gold,Energy,Managed Security,14,14,14,1,92.86,15.08,0.696
2025-10-01,CUST-018,Granite Power Co-op,Gold,Energy,SD-WAN,57,57,57,12,78.95,27.12,0.701
2025-10-01,CUST-018,Granite Power Co-op,Gold,Energy,Managed Security,42,42,42,1,97.62,11.78,0.423
2025-10-01,CUST-018,Granite Power Co-op,Gold,Energy,Dedicated Internet,28,28,28,3,89.29,18.31,0.487
2025-10-01,CUST-018,Granite Power Co-op,Gold,Energy,Business Voice (SIP),66,66,66,7,89.39,22.17,0.638
2025-10-01,CUST-018,Granite Power Co-op,Gold,Energy,MPLS WAN,70,70,70,3,95.71,15.66,0.43
2025-10-01,CUST-018,Granite Power Co-op,Gold,Energy,Managed Cloud,15,15,15,1,93.33,7.8,0.533
2025-10-01,CUST-019,Stonebridge Regional Authority,Gold,Public Sector,SD-WAN,70,70,70,12,82.86,25.52,0.703
2025-10-01,CUST-019,Stonebridge Regional Authority,Gold,Public Sector,Business Voice (SIP),55,55,55,7,87.27,22.38,0.709
2025-10-01,CUST-019,Stonebridge Regional Authority,Gold,Public Sector,Managed Security,50,50,50,5,90.0,19.21,0.464
2025-10-01,CUST-019,Stonebridge Regional Authority,Gold,Public Sector,Managed Cloud,19,19,19,1,94.74,11.78,0.338
2025-10-01,CUST-019,Stonebridge Regional Authority,Gold,Public Sector,Dedicated Internet,45,45,45,10,77.78,25.17,0.733
2025-10-01,CUST-019,Stonebridge Regional Authority,Gold,Public Sector,MPLS WAN,58,58,58,11,81.03,21.59,0.804
2025-10-01,CUST-020,Orchard Distribution,Silver,Logistics,Managed Cloud,7,7,7,1,85.71,36.27,0.47
2025-10-01,CUST-020,Orchard Distribution,Silver,Logistics,Business Voice (SIP),32,32,32,6,81.25,30.07,0.652
2025-10-01,CUST-020,Orchard Distribution,Silver,Logistics,Dedicated Internet,35,35,35,6,82.86,35.42,0.67
2025-10-01,CUST-020,Orchard Distribution,Silver,Logistics,Managed Security,14,14,14,3,78.57,33.87,0.686
2025-10-01,CUST-020,Orchard Distribution,Silver,Logistics,MPLS WAN,2,2,2,0,100.0,57.49,0.558
2025-10-01,CUST-021,Keystone Distribution,Gold,Logistics,MPLS WAN,15,15,15,2,86.67,25.08,1.216
2025-10-01,CUST-021,Keystone Distribution,Gold,Logistics,Dedicated Internet,79,79,79,5,93.67,21.22,0.507
2025-10-01,CUST-021,Keystone Distribution,Gold,Logistics,Business Voice (SIP),54,54,54,8,85.19,26.23,0.703
2025-10-01,CUST-021,Keystone Distribution,Gold,Logistics,SD-WAN,103,103,103,16,84.47,23.77,0.596
2025-10-01,CUST-021,Keystone Distribution,Gold,Logistics,Managed Security,40,40,40,4,90.0,13.68,0.416
2025-10-01,CUST-021,Keystone Distribution,Gold,Logistics,Managed Cloud,36,36,36,1,97.22,13.29,0.383
2025-10-01,CUST-022,Ironwood Health Network,Silver,Healthcare,SD-WAN,27,27,27,4,85.19,36.07,0.613
2025-10-01,CUST-022,Ironwood Health Network,Silver,Healthcare,Dedicated Internet,28,28,28,7,75.0,43.3,0.682
2025-10-01,CUST-022,Ironwood Health Network,Silver,Healthcare,Business Voice (SIP),11,11,11,1,90.91,25.49,0.459
2025-10-01,CUST-022,Ironwood Health Network,Silver,Healthcare,MPLS WAN,13,13,13,1,92.31,11.78,0.48
2025-10-01,CUST-022,Ironwood Health Network,Silver,Healthcare,Managed Cloud,16,16,16,0,100.0,21.85,0.414
2025-10-01,CUST-023,Silverline Learning Trust,Bronze,Education,SD-WAN,36,36,36,8,77.78,48.96,0.67
2025-10-01,CUST-023,Silverline Learning Trust,Bronze,Education,Business Voice (SIP),30,30,30,8,73.33,56.01,0.971
2025-10-01,CUST-023,Silverline Learning Trust,Bronze,Education,Dedicated Internet,47,47,47,9,80.85,41.36,0.592
2025-10-01,CUST-023,Silverline Learning Trust,Bronze,Education,Managed Cloud,37,37,37,5,86.49,37.99,0.509
2025-10-01,CUST-023,Silverline Learning Trust,Bronze,Education,MPLS WAN,18,18,18,4,77.78,74.19,0.64
2025-10-01,CUST-023,Silverline Learning Trust,Bronze,Education,Managed Security,24,24,24,2,91.67,34.27,0.435
2025-10-01,CUST-024,Cascadia Academy,Gold,Education,SD-WAN,22,22,22,4,81.82,23.41,0.665
2025-10-01,CUST-024,Cascadia Academy,Gold,Education,Managed Security,44,44,44,5,88.64,18.06,0.564
2025-10-01,CUST-024,Cascadia Academy,Gold,Education,Managed Cloud,44,44,44,6,86.36,22.44,0.615
2025-10-01,CUST-024,Cascadia Academy,Gold,Education,Business Voice (SIP),93,93,93,23,75.27,29.45,0.81
2025-10-01,CUST-024,Cascadia Academy,Gold,Education,MPLS WAN,13,13,13,5,61.54,45.35,0.939
2025-10-01,CUST-024,Cascadia Academy,Gold,Education,Dedicated Internet,85,85,85,16,81.18,21.2,0.672
2025-10-01,CUST-025,Cedar Marketplaces,Bronze,Retail,MPLS WAN,7,7,7,2,71.43,39.11,0.819
2025-10-01,CUST-025,Cedar Marketplaces,Bronze,Retail,SD-WAN,20,20,20,11,45.0,95.49,1.349
2025-10-01,CUST-026,Frontier Freight Lines,Gold,Logistics,Managed Cloud,53,53,53,9,83.02,18.23,0.723
2025-10-01,CUST-026,Frontier Freight Lines,Gold,Logistics,MPLS WAN,11,11,11,4,63.64,21.56,1.188
2025-10-01,CUST-026,Frontier Freight Lines,Gold,Logistics,Dedicated Internet,87,87,87,18,79.31,26.07,0.666
2025-10-01,CUST-026,Frontier Freight Lines,Gold,Logistics,SD-WAN,71,71,71,13,81.69,29.3,0.715
2025-10-01,CUST-026,Frontier Freight Lines,Gold,Logistics,Managed Security,29,29,29,3,89.66,15.41,0.455
2025-10-01,CUST-026,Frontier Freight Lines,Gold,Logistics,Business Voice (SIP),78,78,78,8,89.74,25.13,0.538
2025-10-01,CUST-027,Trillium Medical Centres,Bronze,Healthcare,Dedicated Internet,23,23,23,6,73.91,80.41,0.962
2025-10-01,CUST-027,Trillium Medical Centres,Bronze,Healthcare,Managed Security,11,11,11,0,100.0,41.09,0.483
2025-10-01,CUST-027,Trillium Medical Centres,Bronze,Healthcare,Managed Cloud,17,17,17,5,70.59,45.4,0.714
2025-10-01,CUST-027,Trillium Medical Centres,Bronze,Healthcare,Business Voice (SIP),10,10,10,3,70.0,53.73,1.068
2025-10-01,CUST-028,Beacon Pipelines,Bronze,Energy,Managed Security,8,8,8,2,75.0,61.5,0.63
2025-10-01,CUST-028,Beacon Pipelines,Bronze,Energy,MPLS WAN,5,5,5,2,60.0,86.49,0.953
2025-10-01,CUST-028,Beacon Pipelines,Bronze,Energy,Managed Cloud,15,15,15,1,93.33,66.04,0.615
2025-10-01,CUST-028,Beacon Pipelines,Bronze,Energy,Dedicated Internet,24,24,24,7,70.83,51.54,0.759
2025-10-01,CUST-028,Beacon Pipelines,Bronze,Energy,SD-WAN,16,16,16,7,56.25,66.81,1.039
2025-10-01,CUST-029,Pinecrest Energy,Bronze,Energy,Business Voice (SIP),4,4,4,0,100.0,67.29,0.498
2025-10-01,CUST-029,Pinecrest Energy,Bronze,Energy,Dedicated Internet,17,17,17,2,88.24,46.15,0.527
2025-10-01,CUST-029,Pinecrest Energy,Bronze,Energy,SD-WAN,15,15,15,1,93.33,46.74,0.505
2025-10-01,CUST-030,Summit Retail Group,Platinum,Retail,Managed Cloud,55,55,55,3,94.55,6.21,0.291
2025-10-01,CUST-030,Summit Retail Group,Platinum,Retail,Managed Security,51,51,51,4,92.16,5.23,0.462
2025-10-01,CUST-030,Summit Retail Group,Platinum,Retail,Business Voice (SIP),150,150,150,7,95.33,10.17,0.441
2025-10-01,CUST-030,Summit Retail Group,Platinum,Retail,SD-WAN,129,129,129,23,82.17,9.79,0.776
2025-10-01,CUST-030,Summit Retail Group,Platinum,Retail,MPLS WAN,50,50,50,6,88.0,10.91,0.964
2025-10-01,CUST-030,Summit Retail Group,Platinum,Retail,Dedicated Internet,77,77,77,5,93.51,6.46,0.399
2025-10-01,CUST-031,Crestview Pipelines,Silver,Energy,Business Voice (SIP),15,15,15,1,93.33,46.33,0.543
2025-10-01,CUST-031,Crestview Pipelines,Silver,Energy,Managed Cloud,11,11,11,0,100.0,16.55,0.318
2025-10-01,CUST-031,Crestview Pipelines,Silver,Energy,Managed Security,4,4,4,1,75.0,56.46,0.639
2025-10-01,CUST-031,Crestview Pipelines,Silver,Energy,SD-WAN,31,31,31,2,93.55,25.73,0.461
2025-10-01,CUST-031,Crestview Pipelines,Silver,Energy,Dedicated Internet,18,18,18,2,88.89,41.35,0.767
2025-10-01,CUST-032,Meridian Distribution,Platinum,Logistics,Business Voice (SIP),170,170,170,14,91.76,8.27,0.522
2025-10-01,CUST-032,Meridian Distribution,Platinum,Logistics,Managed Cloud,14,14,14,1,92.86,5.15,0.424
2025-10-01,CUST-032,Meridian Distribution,Platinum,Logistics,Managed Security,57,57,57,4,92.98,7.28,0.454
2025-10-01,CUST-032,Meridian Distribution,Platinum,Logistics,SD-WAN,98,98,98,12,87.76,14.58,0.68
2025-10-01,CUST-032,Meridian Distribution,Platinum,Logistics,MPLS WAN,11,11,11,3,72.73,14.92,1.454
2025-10-01,CUST-032,Meridian Distribution,Platinum,Logistics,Dedicated Internet,115,115,115,14,87.83,11.72,0.712
2025-10-01,CUST-033,Boreal Retail Group,Gold,Retail,MPLS WAN,33,33,33,2,93.94,15.84,0.447
2025-10-01,CUST-033,Boreal Retail Group,Gold,Retail,Dedicated Internet,35,35,35,2,94.29,22.84,0.4
2025-10-01,CUST-033,Boreal Retail Group,Gold,Retail,Business Voice (SIP),45,45,45,1,97.78,9.49,0.339
2025-10-01,CUST-033,Boreal Retail Group,Gold,Retail,Managed Cloud,30,30,30,2,93.33,11.16,0.352
2025-10-01,CUST-033,Boreal Retail Group,Gold,Retail,Managed Security,35,35,35,1,97.14,8.81,0.278
2025-10-01,CUST-033,Boreal Retail Group,Gold,Retail,SD-WAN,80,80,80,11,86.25,18.25,0.499
2025-10-01,CUST-034,Evergreen Stores Ltd.,Platinum,Retail,SD-WAN,71,71,71,21,70.42,14.37,0.919
2025-10-01,CUST-034,Evergreen Stores Ltd.,Platinum,Retail,MPLS WAN,14,14,14,3,78.57,15.48,0.598
2025-10-01,CUST-034,Evergreen Stores Ltd.,Platinum,Retail,Managed Cloud,7,7,7,1,85.71,2.58,0.362
2025-10-01,CUST-034,Evergreen Stores Ltd.,Platinum,Retail,Business Voice (SIP),76,76,76,11,85.53,14.0,0.581
2025-10-01,CUST-034,Evergreen Stores Ltd.,Platinum,Retail,Managed Security,31,31,31,2,93.55,7.95,0.419
2025-10-01,CUST-034,Evergreen Stores Ltd.,Platinum,Retail,Dedicated Internet,65,65,65,11,83.08,13.85,0.693
2025-10-01,CUST-035,Ridgeline Stores Ltd.,Gold,Retail,SD-WAN,78,78,78,17,78.21,20.5,0.768
2025-10-01,CUST-035,Ridgeline Stores Ltd.,Gold,Retail,Managed Security,3,3,3,0,100.0,13.1,0.203
2025-10-01,CUST-035,Ridgeline Stores Ltd.,Gold,Retail,Business Voice (SIP),53,53,53,1,98.11,15.81,0.419
2025-10-01,CUST-035,Ridgeline Stores Ltd.,Gold,Retail,Dedicated Internet,79,79,79,3,96.2,15.4,0.401
2025-10-01,CUST-035,Ridgeline Stores Ltd.,Gold,Retail,MPLS WAN,38,38,38,1,97.37,17.49,0.415
2025-10-01,CUST-036,Highland College,Platinum,Education,MPLS WAN,37,37,37,6,83.78,14.79,0.702
2025-10-01,CUST-036,Highland College,Platinum,Education,Managed Cloud,37,37,37,2,94.59,7.24,0.59
2025-10-01,CUST-036,Highland College,Platinum,Education,SD-WAN,75,75,75,8,89.33,10.99,0.611
2025-10-01,CUST-036,Highland College,Platinum,Education,Managed Security,25,25,25,2,92.0,5.13,0.783
2025-10-01,CUST-036,Highland College,Platinum,Education,Business Voice (SIP),105,105,105,12,88.57,12.03,0.543
2025-10-01,CUST-036,Highland College,Platinum,Education,Dedicated Internet,95,95,95,7,92.63,9.03,0.573
2025-10-01,CUST-037,Glacier Retail Group,Gold,Retail,Business Voice (SIP),58,58,58,8,86.21,35.84,0.646
2025-10-01,CUST-037,Glacier Retail Group,Gold,Retail,Managed Cloud,33,33,33,6,81.82,25.27,0.588
2025-10-01,CUST-037,Glacier Retail Group,Gold,Retail,MPLS WAN,45,45,45,8,82.22,24.76,0.666
2025-10-01,CUST-037,Glacier Retail Group,Gold,Retail,Dedicated Internet,111,111,111,12,89.19,19.87,0.608
2025-10-01,CUST-037,Glacier Retail Group,Gold,Retail,SD-WAN,66,66,66,14,78.79,23.99,0.764
2025-10-01,CUST-037,Glacier Retail Group,Gold,Retail,Managed Security,15,15,15,2,86.67,35.3,0.583
2025-10-01,CUST-038,Harbour Renewables,Silver,Energy,Dedicated Internet,50,50,50,8,84.0,29.54,0.622
2025-10-01,CUST-038,Harbour Renewables,Silver,Energy,Business Voice (SIP),12,12,12,3,75.0,21.93,0.706
2025-10-01,CUST-038,Harbour Renewables,Silver,Energy,MPLS WAN,29,29,29,4,86.21,39.1,0.628
2025-10-01,CUST-038,Harbour Renewables,Silver,Energy,SD-WAN,23,23,23,7,69.57,43.16,0.736
2025-10-01,CUST-038,Harbour Renewables,Silver,Energy,Managed Security,13,13,13,1,92.31,30.38,0.495
2025-10-01,CUST-038,Harbour Renewables,Silver,Energy,Managed Cloud,5,5,5,2,60.0,65.9,0.917
2025-10-01,CUST-039,Quarry Academy,Silver,Education,Dedicated Internet,71,71,71,7,90.14,21.74,0.417
2025-10-01,CUST-039,Quarry Academy,Silver,Education,SD-WAN,62,62,62,6,90.32,31.86,0.579
2025-10-01,CUST-039,Quarry Academy,Silver,Education,Managed Security,20,20,20,1,95.0,13.72,0.327
2025-10-01,CUST-039,Quarry Academy,Silver,Education,MPLS WAN,32,32,32,2,93.75,22.58,0.441
2025-10-01,CUST-039,Quarry Academy,Silver,Education,Business Voice (SIP),80,80,80,6,92.5,26.0,0.425
